x,y,u
0.23076923,0.61538462,0.00036015
0.23076923,0.64102564,0.00036013
0.23076923,0.66666667,0.00036008
0.23076923,0.69230769,0.00035993
0.23076923,0.71794872,0.00035957
0.23076923,0.74358974,0.00035871
0.23076923,0.76923077,0.00035685
0.23076923,0.79487179,0.00035302
0.23076923,0.82051282,0.00034567
0.23076923,0.84615385,0.00033252
0.23076923,0.87179487,0.00031057
0.23076923,0.89743590,0.00027657
0.23076923,0.92307692,0.00022782
0.23076923,0.94871795,0.00016348
0.23076923,0.97435897,0.00008568
0.23076923,1.00000000,0.00000000
0.25641026,0.00000000,0.00000000
0.25641026,0.02564103,0.00004068
0.25641026,0.05128205,0.00007774
0.25641026,0.07692308,0.00010859
0.25641026,0.10256410,0.00013214
0.25641026,0.12820513,0.00014869
0.25641026,0.15384615,0.00015944
0.25641026,0.17948718,0.00016593
0.25641026,0.20512821,0.00016956
0.25641026,0.23076923,0.00017146
0.25641026,0.25641026,0.00017238
0.25641026,0.28205128,0.00017281
0.25641026,0.30769231,0.00017299
0.25641026,0.33333333,0.00017306
0.25641026,0.35897436,0.00017309
0.25641026,0.38461538,0.00017309
0.25641026,0.41025641,0.00017310
0.25641026,0.43589744,0.00017310
0.25641026,0.46153846,0.00017310
0.25641026,0.48717949,0.00017310
0.25641026,0.51282051,0.00017310
0.25641026,0.53846154,0.00017310
0.25641026,0.56410256,0.00017310
0.25641026,0.58974359,0.00017310
0.25641026,0.61538462,0.00017309
0.25641026,0.64102564,0.00017309
0.25641026,0.66666667,0.00017306
0.25641026,0.69230769,0.00017299
0.25641026,0.71794872,0.00017281
0.25641026,0.74358974,0.00017238
0.25641026,0.76923077,0.00017146
0.25641026,0.79487179,0.00016956
0.25641026,0.82051282,0.00016593
0.25641026,0.84615385,0.00015944
0.25641026,0.87179487,0.00014869
0.25641026,0.89743590,0.00013214
0.25641026,0.92307692,0.00010859
0.25641026,0.94871795,0.00007774
0.25641026,0.97435897,0.00004068
0.25641026,1.00000000,0.00000000
0.28205128,0.00000000,0.00000000
0.28205128,0.02564103,0.00001833
0.28205128,0.05128205,0.00003508
0.28205128,0.07692308,0.00004907
0.28205128,0.10256410,0.00005981
0.28205128,0.12820513,0.00006739
0.28205128,0.15384615,0.00007234
0.28205128,0.17948718,0.00007534
0.28205128,0.20512821,0.00007702
0.28205128,0.23076923,0.00007790
0.28205128,0.25641026,0.00007833
0.28205128,0.28205128,0.00007852
0.28205128,0.30769231,0.00007860
0.28205128,0.33333333,0.00007864
0.28205128,0.35897436,0.00007865
0.28205128,0.38461538,0.00007865
0.28205128,0.41025641,0.00007865
0.28205128,0.43589744,0.00007865
0.28205128,0.46153846,0.00007865
0.28205128,0.48717949,0.00007865
0.28205128,0.51282051,0.00007865
0.28205128,0.53846154,0.00007865
0.28205128,0.56410256,0.00007865
0.28205128,0.58974359,0.00007865
0.28205128,0.61538462,0.00007865
0.28205128,0.64102564,0.00007865
0.28205128,0.66666667,0.00007864
0.28205128,0.69230769,0.00007860
0.28205128,0.71794872,0.00007852
0.28205128,0.74358974,0.00007833
0.28205128,0.76923077,0.00007790
0.28205128,0.79487179,0.00007702
0.28205128,0.82051282,0.00007534
0.28205128,0.84615385,0.00007234
0.28205128,0.87179487,0.00006739
0.28205128,0.89743590,0.00005981
0.28205128,0.92307692,0.00004907
0.28205128,0.94871795,0.00003508
0.28205128,0.97435897,0.00001833
0.28205128,1.00000000,0.00000000
0.30769231,0.00000000,0.00000000
0.30769231,0.02564103,0.00000783
0.30769231,0.05128205,0.00001499
0.30769231,0.07692308,0.00002100
0.30769231,0.10256410,0.00002562
0.30769231,0.12820513,0.00002889
0.30769231,0.15384615,0.00003104
0.30769231,0.17948718,0.00003233
0.30769231,0.20512821,0.00003306
0.30769231,0.23076923,0.00003344
0.30769231,0.25641026,0.00003363
0.30769231,0.28205128,0.00003371
0.30769231,0.30769231,0.00003374
0.30769231,0.33333333,0.00003376
0.30769231,0.35897436,0.00003376
0.30769231,0.38461538,0.00003376
0.30769231,0.41025641,0.00003377
0.30769231,0.43589744,0.00003377
0.30769231,0.46153846,0.00003377
0.30769231,0.48717949,0.00003377
0.30769231,0.51282051,0.00003377
0.30769231,0.53846154,0.00003377
0.30769231,0.56410256,0.00003377
0.30769231,0.58974359,0.00003377
0.30769231,0.61538462,0.00003376
0.30769231,0.64102564,0.00003376
0.30769231,0.66666667,0.00003376
0.30769231,0.69230769,0.00003374
0.30769231,0.71794872,0.00003371
0.30769231,0.74358974,0.00003363
0.30769231,0.76923077,0.00003344
0.30769231,0.79487179,0.00003306
0.30769231,0.82051282,0.00003233
0.30769231,0.84615385,0.00003104
0.30769231,0.87179487,0.00002889
0.30769231,0.89743590,0.00002562
0.30769231,0.92307692,0.00002100
0.30769231,0.94871795,0.00001499
0.30769231,0.97435897,0.00000783
0.30769231,1.00000000,0.00000000
0.33333333,0.00000000,0.00000000
0.33333333,0.02564103,0.00000317
0.33333333,0.05128205,0.00000607
0.33333333,0.07692308,0.00000850
0.33333333,0.10256410,0.00001038
0.33333333,0.12820513,0.00001171
0.33333333,0.15384615,0.00001258
0.33333333,0.17948718,0.00001311
0.33333333,0.20512821,0.00001340
0.33333333,0.23076923,0.00001356
0.33333333,0.25641026,0.00001363
0.33333333,0.28205128,0.00001366
0.33333333,0.30769231,0.00001368
0.33333333,0.33333333,0.00001368
0.33333333,0.35897436,0.00001368
0.33333333,0.38461538,0.00001369
0.33333333,0.41025641,0.00001369
0.33333333,0.43589744,0.00001369
0.33333333,0.46153846,0.00001369
0.33333333,0.48717949,0.00001369
0.33333333,0.51282051,0.00001369
0.33333333,0.53846154,0.00001369
0.33333333,0.56410256,0.00001369
0.33333333,0.58974359,0.00001369
0.33333333,0.61538462,0.00001369
0.33333333,0.64102564,0.00001368
0.33333333,0.66666667,0.00001368
0.33333333,0.69230769,0.00001368
0.33333333,0.71794872,0.00001366
0.33333333,0.74358974,0.00001363
0.33333333,0.76923077,0.00001356
0.33333333,0.79487179,0.00001340
0.33333333,0.82051282,0.00001311
0.33333333,0.84615385,0.00001258
0.33333333,0.87179487,0.00001171
0.33333333,0.89743590,0.00001038
0.33333333,0.92307692,0.00000850
0.33333333,0.94871795,0.00000607
0.33333333,0.97435897,0.00000317
0.33333333,1.00000000,0.00000000
0.35897436,0.00000000,0.00000000
0.35897436,0.02564103,0.00000121
0.35897436,0.05128205,0.00000232
0.35897436,0.07692308,0.00000325
0.35897436,0.10256410,0.00000397
0.35897436,0.12820513,0.00000448
0.35897436,0.15384615,0.00000481
0.35897436,0.17948718,0.00000501
0.35897436,0.20512821,0.00000513
0.35897436,0.23076923,0.00000519
0.35897436,0.25641026,0.00000521
0.35897436,0.28205128,0.00000523
0.35897436,0.30769231,0.00000523
0.35897436,0.33333333,0.00000523
0.35897436,0.35897436,0.00000523
0.35897436,0.38461538,0.00000523
0.35897436,0.41025641,0.00000523
0.35897436,0.43589744,0.00000523
0.35897436,0.46153846,0.00000523
0.35897436,0.48717949,0.00000523
0.35897436,0.51282051,0.00000523
0.35897436,0.53846154,0.00000523
0.35897436,0.56410256,0.00000523
0.35897436,0.58974359,0.00000523
0.35897436,0.61538462,0.00000523
0.35897436,0.64102564,0.00000523
0.35897436,0.66666667,0.00000523
0.35897436,0.69230769,0.00000523
0.35897436,0.71794872,0.00000523
0.35897436,0.74358974,0.00000521
0.35897436,0.76923077,0.00000519
0.35897436,0.79487179,0.00000513
0.35897436,0.82051282,0.00000501
0.35897436,0.84615385,0.00000481
0.35897436,0.87179487,0.00000448
0.35897436,0.89743590,0.00000397
0.35897436,0.92307692,0.00000325
0.35897436,0.94871795,0.00000232
0.35897436,0.97435897,0.00000121
0.35897436,1.00000000,0.00000000
0.38461538,0.00000000,0.00000000
0.38461538,0.02564103,0.00000044
0.38461538,0.05128205,0.00000084
0.38461538,0.07692308,0.00000117
0.38461538,0.10256410,0.00000143
0.38461538,0.12820513,0.00000162
0.38461538,0.15384615,0.00000174
0.38461538,0.17948718,0.00000181
0.38461538,0.20512821,0.00000185
0.38461538,0.23076923,0.00000187
0.38461538,0.25641026,0.00000188
0.38461538,0.28205128,0.00000188
0.38461538,0.30769231,0.00000189
0.38461538,0.33333333,0.00000189
0.38461538,0.35897436,0.00000189
0.38461538,0.38461538,0.00000189
0.38461538,0.41025641,0.00000189
0.38461538,0.43589744,0.00000189
0.38461538,0.46153846,0.00000189
0.38461538,0.48717949,0.00000189
0.38461538,0.51282051,0.00000189
0.38461538,0.53846154,0.00000189
0.38461538,0.56410256,0.00000189
0.38461538,0.58974359,0.00000189
0.38461538,0.61538462,0.00000189
0.38461538,0.64102564,0.00000189
0.38461538,0.66666667,0.00000189
0.38461538,0.69230769,0.00000189
0.38461538,0.71794872,0.00000188
0.38461538,0.74358974,0.00000188
0.38461538,0.76923077,0.00000187
0.38461538,0.79487179,0.00000185
